start,end,length,strand,frame,chromosome,label
1012484,1014089,1605,1,2,chrVII,known_gene
1026635,1026962,327,1,2,chrVII,known_gene
1039955,1040273,318,1,2,chrVII,novel_orf
1062080,1062401,321,1,2,chrVII,novel_orf
1075481,1075925,444,1,2,chrVII,known_gene
1080305,1080668,363,1,2,chrVII,known_gene
1088930,1089506,576,1,2,chrVII,known_gene
1081583,1082729,1146,-1,0,chrVII,known_gene
1059014,1060040,1026,-1,0,chrVII,known_gene
1057931,1058303,372,-1,0,chrVII,known_gene
1045643,1046561,918,-1,0,chrVII,known_gene
1026056,1026653,597,-1,0,chrVII,known_gene
1025003,1025735,732,-1,0,chrVII,known_gene
1019597,1021853,2256,-1,0,chrVII,known_gene
1014320,1016750,2430,-1,0,chrVII,known_gene
998357,999140,783,-1,0,chrVII,known_gene
991175,993521,2346,-1,0,chrVII,known_gene
982481,984272,1791,-1,0,chrVII,known_gene
978035,979319,1284,-1,0,chrVII,known_gene
966038,968687,2649,-1,0,chrVII,known_gene
952547,953480,933,-1,0,chrVII,known_gene
946400,946856,456,-1,0,chrVII,known_gene
940868,942215,1347,-1,0,chrVII,known_gene
913502,914738,1236,-1,0,chrVII,known_gene
903473,904748,1275,-1,0,chrVII,known_gene
902519,903344,825,-1,0,chrVII,known_gene
899903,902270,2367,-1,0,chrVII,known_gene
892496,894140,1644,-1,0,chrVII,known_gene
880295,880661,366,-1,0,chrVII,known_gene
876668,878192,1524,-1,0,chrVII,known_gene
855263,856301,1038,-1,0,chrVII,known_gene
848828,850436,1608,-1,0,chrVII,known_gene
846932,848423,1491,-1,0,chrVII,known_gene
833351,834482,1131,-1,0,chrVII,known_gene
824525,825137,612,-1,0,chrVII,novel_orf
819632,819944,312,-1,0,chrVII,novel_orf
808628,809420,792,-1,0,chrVII,known_gene
806411,807656,1245,-1,0,chrVII,known_gene
805268,806021,753,-1,0,chrVII,known_gene
794654,794990,336,-1,0,chrVII,known_gene
786053,786920,867,-1,0,chrVII,known_gene
776609,776915,306,-1,0,chrVII,novel_orf
755588,756452,864,-1,0,chrVII,known_gene
736661,738203,1542,-1,0,chrVII,known_gene
728045,729671,1626,-1,0,chrVII,known_gene
725048,726479,1431,-1,0,chrVII,known_gene
720371,721151,780,-1,0,chrVII,known_gene
718103,718436,333,-1,0,chrVII,novel_orf
696179,696503,324,-1,0,chrVII,novel_orf
694583,695135,552,-1,0,chrVII,known_gene
682565,687458,4893,-1,0,chrVII,known_gene
637103,637577,474,-1,0,chrVII,known_gene
636146,636875,729,-1,0,chrVII,known_gene
611888,615965,4077,-1,0,chrVII,known_gene
604772,605510,738,-1,0,chrVII,known_gene
592085,592442,357,-1,0,chrVII,known_gene
586391,589469,3078,-1,0,chrVII,known_gene
582989,583892,903,-1,0,chrVII,known_gene
573092,574142,1050,-1,0,chrVII,novel_orf
566144,567467,1323,-1,0,chrVII,novel_orf
534131,534458,327,-1,0,chrVII,known_gene
529256,529586,330,-1,0,chrVII,known_gene
527714,528053,339,-1,0,chrVII,novel_orf
517331,518015,684,-1,0,chrVII,novel_orf
504656,505859,1203,-1,0,chrVII,known_gene
497420,497807,387,-1,0,chrVII,known_gene
495452,496502,1050,-1,0,chrVII,known_gene
492473,494174,1701,-1,0,chrVII,known_gene
489707,490547,840,-1,0,chrVII,known_gene
479909,482666,2757,-1,0,chrVII,known_gene
476312,478652,2340,-1,0,chrVII,known_gene
474488,475247,759,-1,0,chrVII,known_gene
469091,472298,3207,-1,0,chrVII,known_gene
448763,450059,1296,-1,0,chrVII,known_gene
446411,448535,2124,-1,0,chrVII,known_gene
406859,409604,2745,-1,0,chrVII,known_gene
388967,389711,744,-1,0,chrVII,known_gene
360287,361859,1572,-1,0,chrVII,known_gene
350615,352298,1683,-1,0,chrVII,known_gene
311504,311933,429,-1,0,chrVII,known_gene
281633,283937,2304,-1,0,chrVII,known_gene
278945,280523,1578,-1,0,chrVII,known_gene
277745,278072,327,-1,0,chrVII,known_gene
272849,273239,390,-1,0,chrVII,novel_orf
271772,272087,315,-1,0,chrVII,novel_orf
267722,269075,1353,-1,0,chrVII,known_gene
261647,265859,4212,-1,0,chrVII,known_gene
260738,261098,360,-1,0,chrVII,novel_orf
252896,253859,963,-1,0,chrVII,known_gene
241352,245012,3660,-1,0,chrVII,known_gene
234716,235958,1242,-1,0,chrVII,known_gene
227753,228329,576,-1,0,chrVII,known_gene
224639,224975,336,-1,0,chrVII,known_gene
193706,196403,2697,-1,0,chrVII,known_gene
180914,181382,468,-1,0,chrVII,novel_orf
175526,180113,4587,-1,0,chrVII,known_gene
156542,157067,525,-1,0,chrVII,known_gene
145808,147389,1581,-1,0,chrVII,known_gene
122693,123305,612,-1,0,chrVII,known_gene
102542,107504,4962,-1,0,chrVII,known_gene
93263,93719,456,-1,0,chrVII,novel_orf
90053,91247,1194,-1,0,chrVII,known_gene
82877,84257,1380,-1,0,chrVII,known_gene
81425,82292,867,-1,0,chrVII,known_gene
78014,78857,843,-1,0,chrVII,known_gene
64502,66959,2457,-1,0,chrVII,known_gene
63047,63620,573,-1,0,chrVII,known_gene
60998,61394,396,-1,0,chrVII,novel_orf
53786,55796,2010,-1,0,chrVII,known_gene
52730,53528,798,-1,0,chrVII,known_gene
50360,50786,426,-1,0,chrVII,novel_orf
49430,49745,315,-1,0,chrVII,known_gene
47531,48029,498,-1,0,chrVII,novel_orf
44651,45197,546,-1,0,chrVII,known_gene
37616,38780,1164,-1,0,chrVII,known_gene
27920,31061,3141,-1,0,chrVII,known_gene
1089745,1090228,483,-1,1,chrVII,known_gene
1088869,1089445,576,-1,1,chrVII,known_gene
1086361,1086712,351,-1,1,chrVII,novel_orf
1079884,1080346,462,-1,1,chrVII,known_gene
1073962,1075813,1851,-1,1,chrVII,known_gene
1067221,1068991,1770,-1,1,chrVII,known_gene
1061851,1063153,1302,-1,1,chrVII,known_gene
1060657,1061590,933,-1,1,chrVII,known_gene
1043818,1045480,1662,-1,1,chrVII,known_gene
1039894,1043095,3201,-1,1,chrVII,known_gene
1012480,1012921,441,-1,1,chrVII,known_gene
1006204,1007305,1101,-1,1,chrVII,known_gene
954673,958210,3537,-1,1,chrVII,known_gene
949381,950899,1518,-1,1,chrVII,known_gene
937123,938992,1869,-1,1,chrVII,known_gene
936073,936883,810,-1,1,chrVII,known_gene
918511,919465,954,-1,1,chrVII,known_gene
907957,908377,420,-1,1,chrVII,novel_orf
889732,892186,2454,-1,1,chrVII,known_gene
886072,887875,1803,-1,1,chrVII,known_gene
882811,883810,999,-1,1,chrVII,known_gene
869176,869962,786,-1,1,chrVII,novel_orf
866335,867520,1185,-1,1,chrVII,known_gene
859900,865753,5853,-1,1,chrVII,known_gene
858550,858904,354,-1,1,chrVII,known_gene
840823,842551,1728,-1,1,chrVII,known_gene
834688,835903,1215,-1,1,chrVII,known_gene
821692,823015,1323,-1,1,chrVII,novel_orf
806680,807055,375,-1,1,chrVII,known_gene
784222,784858,636,-1,1,chrVII,known_gene
751393,753844,2451,-1,1,chrVII,known_gene
747949,750091,2142,-1,1,chrVII,known_gene
740566,740869,303,-1,1,chrVII,novel_orf
728791,729157,366,-1,1,chrVII,known_gene
705358,706501,1143,-1,1,chrVII,known_gene
697444,698368,924,-1,1,chrVII,known_gene
675670,676441,771,-1,1,chrVII,known_gene
651289,652981,1692,-1,1,chrVII,known_gene
649597,650617,1020,-1,1,chrVII,known_gene
648382,648907,525,-1,1,chrVII,known_gene
647122,648142,1020,-1,1,chrVII,known_gene
643147,643780,633,-1,1,chrVII,known_gene
635614,635986,372,-1,1,chrVII,known_gene
631480,634063,2583,-1,1,chrVII,known_gene
620920,621799,879,-1,1,chrVII,known_gene
618076,619858,1782,-1,1,chrVII,known_gene
617515,617824,309,-1,1,chrVII,known_gene
616327,617278,951,-1,1,chrVII,known_gene
594985,595837,852,-1,1,chrVII,known_gene
583933,584296,363,-1,1,chrVII,known_gene
571969,573136,1167,-1,1,chrVII,novel_orf
562198,565666,3468,-1,1,chrVII,novel_orf
558148,558868,720,-1,1,chrVII,known_gene
557071,557422,351,-1,1,chrVII,known_gene
546808,547300,492,-1,1,chrVII,known_gene
545680,546157,477,-1,1,chrVII,known_gene
526972,527329,357,-1,1,chrVII,known_gene
521089,522076,987,-1,1,chrVII,known_gene
498475,499906,1431,-1,1,chrVII,known_gene
490702,491956,1254,-1,1,chrVII,known_gene
459109,459664,555,-1,1,chrVII,known_gene
457162,457870,708,-1,1,chrVII,known_gene
455479,455953,474,-1,1,chrVII,novel_orf
450196,452104,1908,-1,1,chrVII,known_gene
443641,446143,2502,-1,1,chrVII,known_gene
441280,442909,1629,-1,1,chrVII,known_gene
433213,433579,366,-1,1,chrVII,known_gene
428722,429064,342,-1,1,chrVII,novel_orf
410068,411286,1218,-1,1,chrVII,known_gene
400870,401287,417,-1,1,chrVII,known_gene
396034,397618,1584,-1,1,chrVII,known_gene
385606,385924,318,-1,1,chrVII,novel_orf
379759,381271,1512,-1,1,chrVII,known_gene
377977,378283,306,-1,1,chrVII,novel_orf
375049,375514,465,-1,1,chrVII,known_gene
374458,374827,369,-1,1,chrVII,known_gene
372733,373309,576,-1,1,chrVII,novel_orf
371002,371362,360,-1,1,chrVII,known_gene
362224,363916,1692,-1,1,chrVII,known_gene
346405,346708,303,-1,1,chrVII,known_gene
342055,343042,987,-1,1,chrVII,known_gene
331117,334465,3348,-1,1,chrVII,known_gene
328873,330607,1734,-1,1,chrVII,known_gene
319798,320122,324,-1,1,chrVII,novel_orf
298177,299728,1551,-1,1,chrVII,known_gene
290017,290425,408,-1,1,chrVII,novel_orf
288013,288451,438,-1,1,chrVII,known_gene
270391,270775,384,-1,1,chrVII,known_gene
219190,219508,318,-1,1,chrVII,novel_orf
216691,217369,678,-1,1,chrVII,known_gene
198670,198994,324,-1,1,chrVII,novel_orf
191977,193300,1323,-1,1,chrVII,known_gene
187615,190468,2853,-1,1,chrVII,known_gene
174841,175141,300,-1,1,chrVII,novel_orf
173284,174322,1038,-1,1,chrVII,known_gene
163408,165091,1683,-1,1,chrVII,known_gene
153166,154306,1140,-1,1,chrVII,known_gene
151036,152776,1740,-1,1,chrVII,known_gene
148228,148588,360,-1,1,chrVII,known_gene
124813,125137,324,-1,1,chrVII,novel_orf
123571,124042,471,-1,1,chrVII,known_gene
117853,120907,3054,-1,1,chrVII,known_gene
112474,114664,2190,-1,1,chrVII,known_gene
84838,85180,342,-1,1,chrVII,known_gene
79111,80365,1254,-1,1,chrVII,known_gene
25717,27484,1767,-1,1,chrVII,known_gene
6289,6652,363,-1,1,chrVII,known_gene
1088952,1089459,507,-1,2,chrVII,known_gene
1088247,1088583,336,-1,2,chrVII,novel_orf
1063812,1064940,1128,-1,2,chrVII,known_gene
1062003,1062492,489,-1,2,chrVII,known_gene
1057782,1058724,942,-1,2,chrVII,known_gene
1050909,1051725,816,-1,2,chrVII,known_gene
1048797,1049958,1161,-1,2,chrVII,known_gene
1038714,1039239,525,-1,2,chrVII,known_gene
1037799,1038501,702,-1,2,chrVII,known_gene
1017966,1019241,1275,-1,2,chrVII,known_gene
1016973,1017759,786,-1,2,chrVII,known_gene
1007670,1010766,3096,-1,2,chrVII,known_gene
1002522,1003962,1440,-1,2,chrVII,known_gene
996897,997236,339,-1,2,chrVII,novel_orf
988947,989247,300,-1,2,chrVII,novel_orf
979764,982068,2304,-1,2,chrVII,known_gene
974874,976581,1707,-1,2,chrVII,known_gene
970770,973734,2964,-1,2,chrVII,known_gene
969186,970053,867,-1,2,chrVII,known_gene
963297,965655,2358,-1,2,chrVII,known_gene
961359,962061,702,-1,2,chrVII,known_gene
942849,943281,432,-1,2,chrVII,novel_orf
922632,924462,1830,-1,2,chrVII,known_gene
912912,913227,315,-1,2,chrVII,known_gene
910842,911628,786,-1,2,chrVII,known_gene
884508,885741,1233,-1,2,chrVII,known_gene
872043,875109,3066,-1,2,chrVII,known_gene
870231,871416,1185,-1,2,chrVII,known_gene
860007,860310,303,-1,2,chrVII,known_gene
853674,854895,1221,-1,2,chrVII,known_gene
851046,853215,2169,-1,2,chrVII,known_gene
845892,846405,513,-1,2,chrVII,known_gene
842844,843591,747,-1,2,chrVII,known_gene
817746,821214,3468,-1,2,chrVII,novel_orf
814929,815244,315,-1,2,chrVII,novel_orf
796797,797868,1071,-1,2,chrVII,known_gene
794673,795492,819,-1,2,chrVII,known_gene
790458,793053,2595,-1,2,chrVII,known_gene
787311,787779,468,-1,2,chrVII,known_gene
763761,765606,1845,-1,2,chrVII,known_gene
731448,732927,1479,-1,2,chrVII,known_gene
730032,730860,828,-1,2,chrVII,known_gene
720264,720654,390,-1,2,chrVII,known_gene
698988,699786,798,-1,2,chrVII,known_gene
696144,696450,306,-1,2,chrVII,novel_orf
692175,692658,483,-1,2,chrVII,novel_orf
656979,657327,348,-1,2,chrVII,novel_orf
644859,646815,1956,-1,2,chrVII,known_gene
639771,640371,600,-1,2,chrVII,known_gene
637743,639513,1770,-1,2,chrVII,known_gene
634878,635247,369,-1,2,chrVII,novel_orf
629019,629487,468,-1,2,chrVII,novel_orf
625323,627084,1761,-1,2,chrVII,known_gene
622371,624786,2415,-1,2,chrVII,known_gene
592905,593229,324,-1,2,chrVII,known_gene
580434,581436,1002,-1,2,chrVII,known_gene
569094,571398,2304,-1,2,chrVII,novel_orf
554247,554967,720,-1,2,chrVII,known_gene
531882,532596,714,-1,2,chrVII,known_gene
524364,524694,330,-1,2,chrVII,known_gene
509046,511002,1956,-1,2,chrVII,known_gene
488280,488619,339,-1,2,chrVII,novel_orf
465042,465435,393,-1,2,chrVII,known_gene
437466,437934,468,-1,2,chrVII,known_gene
435969,436329,360,-1,2,chrVII,novel_orf
431547,433062,1515,-1,2,chrVII,known_gene
427296,427947,651,-1,2,chrVII,known_gene
425361,426804,1443,-1,2,chrVII,known_gene
419526,420555,1029,-1,2,chrVII,known_gene
418287,418593,306,-1,2,chrVII,known_gene
416145,417036,891,-1,2,chrVII,known_gene
394965,395829,864,-1,2,chrVII,known_gene
390114,390432,318,-1,2,chrVII,novel_orf
383682,384015,333,-1,2,chrVII,novel_orf
381522,383208,1686,-1,2,chrVII,known_gene
369717,370272,555,-1,2,chrVII,novel_orf
368595,368922,327,-1,2,chrVII,known_gene
366924,368088,1164,-1,2,chrVII,known_gene
344790,345153,363,-1,2,chrVII,known_gene
336390,336738,348,-1,2,chrVII,novel_orf
308712,310173,1461,-1,2,chrVII,known_gene
304332,306273,1941,-1,2,chrVII,known_gene
303648,304071,423,-1,2,chrVII,known_gene
301536,303411,1875,-1,2,chrVII,known_gene
300111,300414,303,-1,2,chrVII,novel_orf
280776,281157,381,-1,2,chrVII,known_gene
274779,276714,1935,-1,2,chrVII,known_gene
271242,271605,363,-1,2,chrVII,novel_orf
269292,270336,1044,-1,2,chrVII,known_gene
250077,250386,309,-1,2,chrVII,novel_orf
248493,249531,1038,-1,2,chrVII,known_gene
239553,239877,324,-1,2,chrVII,novel_orf
236268,238119,1851,-1,2,chrVII,known_gene
232449,234507,2058,-1,2,chrVII,known_gene
228750,229686,936,-1,2,chrVII,known_gene
221103,225573,4470,-1,2,chrVII,known_gene
215277,216096,819,-1,2,chrVII,known_gene
209115,209427,312,-1,2,chrVII,novel_orf
199209,200142,933,-1,2,chrVII,known_gene
191397,191976,579,-1,2,chrVII,known_gene
184152,185394,1242,-1,2,chrVII,known_gene
171414,173079,1665,-1,2,chrVII,known_gene
157272,157596,324,-1,2,chrVII,known_gene
154614,156012,1398,-1,2,chrVII,known_gene
149703,150171,468,-1,2,chrVII,known_gene
141915,142227,312,-1,2,chrVII,known_gene
140367,141726,1359,-1,2,chrVII,known_gene
138927,139347,420,-1,2,chrVII,novel_orf
137322,137733,411,-1,2,chrVII,novel_orf
134232,134604,372,-1,2,chrVII,novel_orf
133641,134037,396,-1,2,chrVII,novel_orf
111699,112005,306,-1,2,chrVII,known_gene
80658,81186,528,-1,2,chrVII,known_gene
63771,64215,444,-1,2,chrVII,known_gene
40248,40677,429,-1,2,chrVII,novel_orf
12480,14157,1677,-1,2,chrVII,known_gene
810,1293,483,1,0,chrVIII,known_gene
1593,2037,444,1,0,chrVIII,novel_orf
2328,2664,336,1,0,chrVIII,novel_orf
12501,12849,348,1,0,chrVIII,known_gene
15666,16119,453,1,0,chrVIII,known_gene
17391,17841,450,1,0,chrVIII,known_gene
40083,45690,5607,1,0,chrVIII,known_gene
48762,50580,1818,1,0,chrVIII,known_gene
52353,52677,324,1,0,chrVIII,known_gene
58272,58605,333,1,0,chrVIII,known_gene
67710,68304,594,1,0,chrVIII,known_gene
68775,69147,372,1,0,chrVIII,novel_orf
70275,71874,1599,1,0,chrVIII,known_gene
75411,75777,366,1,0,chrVIII,known_gene
85908,87150,1242,1,0,chrVIII,novel_orf
97731,98085,354,1,0,chrVIII,known_gene
117813,119439,1626,1,0,chrVIII,known_gene
123105,123414,309,1,0,chrVIII,novel_orf
127779,129120,1341,1,0,chrVIII,known_gene
134553,136533,1980,1,0,chrVIII,known_gene
138693,139851,1158,1,0,chrVIII,known_gene
142248,142602,354,1,0,chrVIII,novel_orf
151665,157452,5787,1,0,chrVIII,known_gene
162516,162861,345,1,0,chrVIII,novel_orf
173343,175089,1746,1,0,chrVIII,known_gene
178218,180111,1893,1,0,chrVIII,known_gene
184065,184758,693,1,0,chrVIII,known_gene
187923,189024,1101,1,0,chrVIII,known_gene
190542,192618,2076,1,0,chrVIII,known_gene
204606,206151,1545,1,0,chrVIII,known_gene
220107,220500,393,1,0,chrVIII,known_gene
225441,225777,336,1,0,chrVIII,known_gene
228282,228588,306,1,0,chrVIII,novel_orf
237003,237693,690,1,0,chrVIII,known_gene
239097,241293,2196,1,0,chrVIII,known_gene
246192,248337,2145,1,0,chrVIII,known_gene
251100,252225,1125,1,0,chrVIII,known_gene
256359,258018,1659,1,0,chrVIII,known_gene
267537,268092,555,1,0,chrVIII,known_gene
274173,276240,2067,1,0,chrVIII,known_gene
302760,313995,11235,1,0,chrVIII,known_gene
324765,325410,645,1,0,chrVIII,known_gene
328302,330060,1758,1,0,chrVIII,known_gene
330309,332067,1758,1,0,chrVIII,known_gene
336336,337809,1473,1,0,chrVIII,known_gene
338082,339984,1902,1,0,chrVIII,known_gene
341664,342120,456,1,0,chrVIII,known_gene
342348,344268,1920,1,0,chrVIII,known_gene
352755,353319,564,1,0,chrVIII,known_gene
358857,359163,306,1,0,chrVIII,known_gene
360912,361644,732,1,0,chrVIII,known_gene
370053,370449,396,1,0,chrVIII,known_gene
371748,372558,810,1,0,chrVIII,known_gene
375708,377250,1542,1,0,chrVIII,known_gene
380571,381291,720,1,0,chrVIII,known_gene
385509,386487,978,1,0,chrVIII,known_gene
401433,401955,522,1,0,chrVIII,known_gene
423723,424473,750,1,0,chrVIII,known_gene
439341,440127,786,1,0,chrVIII,known_gene
440376,441933,1557,1,0,chrVIII,known_gene
451326,452640,1314,1,0,chrVIII,known_gene
452871,453441,570,1,0,chrVIII,known_gene
462501,463704,1203,1,0,chrVIII,known_gene
465177,465669,492,1,0,chrVIII,known_gene
472743,474459,1716,1,0,chrVIII,known_gene
486825,487662,837,1,0,chrVIII,known_gene
490746,491712,966,1,0,chrVIII,known_gene
541650,542262,612,1,0,chrVIII,known_gene
560172,562047,1875,1,0,chrVIII,known_gene
1579,1954,375,1,1,chrVIII,novel_orf
6400,7546,1146,1,1,chrVIII,known_gene
13564,14272,708,1,1,chrVIII,known_gene
23926,24295,369,1,1,chrVIII,novel_orf
33175,33637,462,1,1,chrVIII,known_gene
39073,39535,462,1,1,chrVIII,known_gene
54850,55849,999,1,1,chrVIII,known_gene
70366,70666,300,1,1,chrVIII,known_gene
87391,91318,3927,1,1,chrVIII,novel_orf
106054,107368,1314,1,1,chrVIII,known_gene
108811,109885,1074,1,1,chrVIII,known_gene
127003,127492,489,1,1,chrVIII,known_gene
132046,132922,876,1,1,chrVIII,known_gene
143995,146062,2067,1,1,chrVIII,known_gene
149224,149680,456,1,1,chrVIII,known_gene
160843,161485,642,1,1,chrVIII,known_gene
195550,197233,1683,1,1,chrVIII,known_gene
206461,207193,732,1,1,chrVIII,known_gene
209704,210151,447,1,1,chrVIII,known_gene
210847,211978,1131,1,1,chrVIII,known_gene
217405,217840,435,1,1,chrVIII,known_gene
232132,233296,1164,1,1,chrVIII,known_gene
234880,236380,1500,1,1,chrVIII,known_gene
242581,245572,2991,1,1,chrVIII,known_gene
259612,260131,519,1,1,chrVIII,novel_orf
265237,265759,522,1,1,chrVIII,novel_orf
272626,273616,990,1,1,chrVIII,known_gene
275401,275905,504,1,1,chrVIII,known_gene
276763,277768,1005,1,1,chrVIII,known_gene
278152,279724,1572,1,1,chrVIII,known_gene
280819,281155,336,1,1,chrVIII,known_gene
281494,282382,888,1,1,chrVIII,known_gene
284053,284389,336,1,1,chrVIII,novel_orf
285400,285823,423,1,1,chrVIII,novel_orf
289141,289690,549,1,1,chrVIII,known_gene
292942,293437,495,1,1,chrVIII,known_gene
297619,298045,426,1,1,chrVIII,novel_orf
320413,322972,2559,1,1,chrVIII,known_gene
325597,326626,1029,1,1,chrVIII,known_gene
332281,332920,639,1,1,chrVIII,known_gene
346042,349285,3243,1,1,chrVIII,known_gene
349573,352453,2880,1,1,chrVIII,known_gene
356560,358444,1884,1,1,chrVIII,known_gene
373579,373924,345,1,1,chrVIII,novel_orf
412906,413455,549,1,1,chrVIII,known_gene
442180,443476,1296,1,1,chrVIII,known_gene
443827,445384,1557,1,1,chrVIII,known_gene
454228,455527,1299,1,1,chrVIII,known_gene
459298,461530,2232,1,1,chrVIII,known_gene
467227,467914,687,1,1,chrVIII,known_gene
470959,472429,1470,1,1,chrVIII,known_gene
479359,479710,351,1,1,chrVIII,novel_orf
484027,484600,573,1,1,chrVIII,known_gene
488656,490396,1740,1,1,chrVIII,known_gene
496504,496819,315,1,1,chrVIII,novel_orf
499078,499885,807,1,1,chrVIII,known_gene
502387,504196,1809,1,1,chrVIII,known_gene
509362,511837,2475,1,1,chrVIII,known_gene
512731,514600,1869,1,1,chrVIII,known_gene
517531,518713,1182,1,1,chrVIII,known_gene
519421,520312,891,1,1,chrVIII,known_gene
525391,528619,3228,1,1,chrVIII,known_gene
540799,541099,300,1,1,chrVIII,known_gene
543007,543493,486,1,1,chrVIII,known_gene
554395,555967,1572,1,1,chrVIII,known_gene
558013,558637,624,1,1,chrVIII,known_gene
559051,559924,873,1,1,chrVIII,known_gene
560383,560959,576,1,1,chrVIII,known_gene
9980,10307,327,1,2,chrVIII,known_gene
14900,15413,513,1,2,chrVIII,known_gene
21782,23540,1758,1,2,chrVIII,known_gene
26240,27881,1641,1,2,chrVIII,known_gene
35372,35798,426,1,2,chrVIII,novel_orf
37049,37388,339,1,2,chrVIII,novel_orf
47606,47933,327,1,2,chrVIII,novel_orf
51110,52988,1878,1,2,chrVIII,known_gene
56648,58790,2142,1,2,chrVIII,known_gene
69707,70070,363,1,2,chrVIII,known_gene
78935,80417,1482,1,2,chrVIII,known_gene
80735,81128,393,1,2,chrVIII,novel_orf
99218,100403,1185,1,2,chrVIII,known_gene
102611,103970,1359,1,2,chrVIII,known_gene
129851,130448,597,1,2,chrVIII,known_gene
137156,137459,303,1,2,chrVIII,novel_orf
159437,160511,1074,1,2,chrVIII,known_gene
167351,167672,321,1,2,chrVIII,known_gene
175547,176819,1272,1,2,chrVIII,known_gene
180344,181760,1416,1,2,chrVIII,known_gene
181976,183704,1728,1,2,chrVIII,known_gene
189254,189761,507,1,2,chrVIII,novel_orf
199274,199613,339,1,2,chrVIII,novel_orf
207653,209303,1650,1,2,chrVIII,known_gene
220724,221270,546,1,2,chrVIII,known_gene
229334,230696,1362,1,2,chrVIII,known_gene
230969,231812,843,1,2,chrVIII,known_gene
259538,259874,336,1,2,chrVIII,novel_orf
266213,266555,342,1,2,chrVIII,novel_orf
286190,286643,453,1,2,chrVIII,novel_orf
